TI_AREA_GEOGRAFICA,PG_NAZIONE,PG_RIF_INQUADRAMENTO,FL_PASTO,FL_ALLOGGIO,FL_TRASPORTO,FL_NAVIGAZIONE,FL_VITTO_GRATUITO,FL_ALLOGGIO_GRATUITO,FL_VITTO_ALLOGGIO_GRATUITO,DURATA_ORE,DT_INIZIO_VALIDITA,PERCENTUALE_ABBATTIMENTO,DT_FINE_VALIDITA,UTCR,UTUV,PG_VER_REC
"I",0,18,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,18,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,18,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,18,"N","N","Y","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"Y","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","Y","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","Y","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"Y","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"Y","Y","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"Y","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","Y","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,48,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,49,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"Y","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","Y","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"Y","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"Y","Y","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"Y","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","Y","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","Y","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,47,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,32,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,32,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"Y","N","Y","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"Y","N","N","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"Y","N","N","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","Y","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","N","Y","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","N","N","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","N","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","N","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,21,"N","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,1,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"Y","N","Y","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"Y","N","Y","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,2,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"Y","N","Y","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"Y","N","N","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"Y","Y","N","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,3,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","N","N","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","N","Y","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","Y","N","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","N","N","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,3,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,14,"N","N","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,14,"N","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,14,"N","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
