PG_NAZIONE,CD_GRUPPO_INQUADRAMENTO,DT_INIZIO_VALIDITA,IM_DIARIA,CD_DIVISA,DT_FINE_VALIDITA,UTCR,UTUV,PG_VER_REC
296,"2","2006-07-04","194.39","EURO","2200-12-31","SYSTEM","SYSTEM","1"
296,"7","2006-07-04","194.39","EURO","2200-12-31","SYSTEM","SYSTEM","1"
296,"8","2006-07-04","194.39","EURO","2200-12-31","SYSTEM","SYSTEM","1"
296,"3","2006-07-04","184.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
296,"6","2006-07-04","149.75","EURO","2200-12-31","SYSTEM","SYSTEM","1"
296,"5","2006-07-04","149.75","EURO","2200-12-31","SYSTEM","SYSTEM","1"
296,"4","2006-07-04","176.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"1","2006-07-04","72.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"2","2006-07-04","78.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"3","2006-07-04","72.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"4","2006-07-04","69.28","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"5","2006-07-04","59.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"6","2006-07-04","59.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"7","2006-07-04","78.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
251,"8","2006-07-04","78.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"7","2002-01-01","24.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"4","2002-01-01","20.45","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"8","2002-01-01","20.45","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"2","2002-01-01","28.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"5","2002-01-01","20.45","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"1","2002-01-01","24.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"6","2002-01-01","14.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
40,"3","2002-01-01","20.45","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"1","2006-07-04","100.36","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"2","2006-07-04","109.48","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"3","2006-07-04","100.36","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"8","2006-07-04","109.48","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"5","2006-07-04","82.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"6","2006-07-04","82.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"7","2006-07-04","109.48","EURO","2200-12-31","SYSTEM","SYSTEM","1"
274,"4","2006-07-04","95.41","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"1","2006-07-04","72.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"2","2006-07-04","78.24","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"3","2006-07-04","72.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"8","2006-07-04","78.24","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"5","2006-07-04","59.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"6","2006-07-04","59.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"7","2006-07-04","78.24","EURO","2200-12-31","SYSTEM","SYSTEM","1"
248,"4","2006-07-04","69.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
301,"3","2006-07-04","83.15","EURO","2200-12-31","SYSTEM","SYSTEM","1"
0,"3","2002-01-01","20.45","EURO","2200-12-31","SYSTEM","SYSTEM","1"
1,"3","2002-01-01","20.45","EURO","2200-12-31","SYSTEM","SYSTEM","1"
227,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
227,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
227,"7","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
227,"8","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"1","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"2","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"3","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"4","2006-07-04","78.58","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"7","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
229,"8","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"1","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"2","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"3","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"4","2006-07-04","78.58","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"7","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
231,"8","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"1","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"2","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"3","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"4","2006-07-04","78.58","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"7","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
232,"8","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"1","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"2","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"3","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"4","2006-07-04","78.58","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"7","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
233,"8","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"1","2006-07-04","141.9","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"2","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"3","2006-07-04","141.9","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"4","2006-07-04","135.79","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"5","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"6","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"7","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
245,"8","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"1","2006-07-04","141.9","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"2","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"3","2006-07-04","141.9","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"4","2006-07-04","135.79","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"5","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"6","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"7","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
258,"8","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"1","2006-07-04","141.9","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"2","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"3","2006-07-04","141.9","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"4","2006-07-04","135.79","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"5","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"6","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"7","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
260,"8","2006-07-04","149.53","EURO","2200-12-31","SYSTEM","SYSTEM","1"
264,"1","2006-07-04","102.99","EURO","2200-12-31","SYSTEM","SYSTEM","1"
264,"2","2006-07-04","108.33","EURO","2200-12-31","SYSTEM","SYSTEM","1"
264,"3","2006-07-04","102.99","EURO","2200-12-31","SYSTEM","SYSTEM","1"
264,"4","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
264,"5","2006-07-04","83.92","EURO","2200-12-31","SYSTEM","SYSTEM","1"
94,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
94,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
94,"7","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
94,"8","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"1","2006-07-04","83.15","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"2","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"3","2006-07-04","83.15","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"4","2006-07-04","77.05","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"5","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"6","2006-07-04","68.66","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"7","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
95,"8","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"1","2006-07-04","120.54","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"2","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"3","2006-07-04","120.54","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"4","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"5","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"6","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"7","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
96,"8","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"1","2006-07-04","131.98","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"2","2006-07-04","139.61","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"3","2006-07-04","131.98","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"4","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"5","2006-07-04","105.28","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"6","2006-07-04","105.28","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"7","2006-07-04","139.61","EURO","2200-12-31","SYSTEM","SYSTEM","1"
97,"8","2006-07-04","139.61","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"1","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"2","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"3","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"4","2006-07-04","109.09","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"5","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"6","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"7","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
98,"8","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"1","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"2","2006-07-04","96.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"3","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"4","2006-07-04","83.92","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"5","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"6","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"7","2006-07-04","96.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
99,"8","2006-07-04","96.12","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"1","2006-07-04","110.62","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"2","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"3","2006-07-04","110.62","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"4","2006-07-04","105.28","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"5","2006-07-04","88.5","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"6","2006-07-04","88.5","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"7","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
100,"8","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"1","2006-07-04","79.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"2","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"3","2006-07-04","79.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"4","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"5","2006-07-04","64.85","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"6","2006-07-04","64.85","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"7","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
101,"8","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"1","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"2","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"3","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"4","2006-07-04","109.09","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"5","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"6","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"7","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
102,"8","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"1","2006-07-04","79.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"2","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"3","2006-07-04","79.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"4","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"5","2006-07-04","64.85","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"6","2006-07-04","64.85","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"7","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
103,"8","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"1","2006-07-04","119.01","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"2","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"3","2006-07-04","119.01","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"4","2006-07-04","111.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"5","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"6","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"7","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
104,"8","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"1","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"2","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"3","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"4","2006-07-04","109.09","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"5","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"6","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"7","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
105,"8","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"1","2006-07-04","119.01","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"2","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"3","2006-07-04","119.01","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"4","2006-07-04","111.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"5","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"6","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"7","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
106,"8","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"1","2006-07-04","119.01","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"2","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"3","2006-07-04","119.01","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"4","2006-07-04","111.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"5","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"6","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"7","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
107,"8","2006-07-04","125.87","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"1","2006-07-04","80.86","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"2","2006-07-04","86.21","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"3","2006-07-04","80.86","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"4","2006-07-04","76.29","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"5","2006-07-04","67.14","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"6","2006-07-04","67.14","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"7","2006-07-04","86.21","EURO","2200-12-31","SYSTEM","SYSTEM","1"
108,"8","2006-07-04","86.21","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
109,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"1","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"2","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"3","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"4","2006-07-04","119.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"5","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"6","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"7","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
110,"8","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"1","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"2","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"3","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"4","2006-07-04","119.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"5","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"6","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"7","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
111,"8","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"1","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"2","2006-07-04","90.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"3","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"4","2006-07-04","80.1","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"5","2006-07-04","70.94","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"6","2006-07-04","70.94","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"7","2006-07-04","90.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
112,"8","2006-07-04","90.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"1","2006-07-04","77.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"2","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"3","2006-07-04","77.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"4","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"5","2006-07-04","63.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"6","2006-07-04","63.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"7","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
113,"8","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"1","2006-07-04","77.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"2","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"3","2006-07-04","77.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"4","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"5","2006-07-04","63.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"6","2006-07-04","63.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"7","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
114,"8","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
115,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
116,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"1","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"2","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"3","2006-07-04","125.11","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"4","2006-07-04","119.78","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"5","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"6","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"7","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
117,"8","2006-07-04","131.22","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"1","2006-07-04","77.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"2","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"3","2006-07-04","77.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"4","2006-07-04","74","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"5","2006-07-04","63.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"6","2006-07-04","63.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"7","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
118,"8","2006-07-04","81.63","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
119,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
