"cd_ti_pasto","ti_area_geografica","pg_nazione","pg_rif_inquadramento","dt_inizio_validita","cd_divisa","limite_max_pasto","dt_fine_validita","dt_cancellazione","duva","utcr","dacr","utuv","pg_ver_rec","cd_area_estera"
"GIORNALIERO_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","I","1","76","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2006-07-06T13:31:02.000","FG","2006-07-06T13:31:02.000","FG","1","*"
"PASTO_SINGOLO","I","1","76","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2006-07-06T13:31:02.000","FG","2006-07-06T13:31:02.000","FG","1","*"
"GIORNALIERO","I","1","77","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2006-07-06T13:31:10.000","FG","2006-07-06T13:31:10.000","FG","1","*"
"PASTO_SINGOLO","I","1","77","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2006-07-06T13:31:10.000","FG","2006-07-06T13:31:10.000","FG","1","*"
"GIORNALIERO","I","1","78","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2007-01-30T13:27:38.000","FG","2007-01-30T13:27:38.000","FG","1","*"
"PASTO_SINGOLO","I","1","78","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2007-01-30T13:27:38.000","FG","2007-01-30T13:27:38.000","FG","1","*"
"PASTO_SINGOLO","E","0","14","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","15","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","16","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","17","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","18","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","19","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","20","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","20","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","20","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","21","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","21","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","21","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","21","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","22","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","22","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","22","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","22","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","23","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","23","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","23","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","23","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","I","1","60","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2005-09-15T15:07:47.000","PG","2005-09-15T15:07:35.000","PG","1","*"
"PASTO_SINGOLO","I","1","60","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2005-09-15T15:08:09.000","PG","2005-09-15T15:08:12.000","PG","1","*"
"GIORNALIERO","I","1","61","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2005-09-15T15:07:47.000","PG","2005-09-15T15:07:35.000","PG","1","*"
"PASTO_SINGOLO","I","1","61","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2005-09-15T15:08:09.000","PG","2005-09-15T15:08:12.000","PG","1","*"
"GIORNALIERO","I","1","63","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2005-09-15T15:07:47.000","PG","2005-09-15T15:07:35.000","PG","1","*"
"PASTO_SINGOLO","I","1","63","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2005-09-15T15:08:09.000","PG","2005-09-15T15:08:12.000","PG","1","*"
"GIORNALIERO","I","1","64","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2005-09-15T15:07:47.000","PG","2005-09-15T15:07:35.000","PG","1","*"
"PASTO_SINGOLO","I","1","64","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2005-09-15T15:08:09.000","PG","2005-09-15T15:08:12.000","PG","1","*"
"GIORNALIERO","I","1","65","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2005-09-15T15:07:47.000","PG","2005-09-15T15:07:35.000","PG","1","*"
"PASTO_SINGOLO","I","1","65","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2005-09-15T15:08:09.000","PG","2005-09-15T15:08:12.000","PG","1","*"
"GIORNALIERO","I","1","75","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2006-05-18T15:21:31.000","FG","2006-05-18T15:21:31.000","FG","1","*"
"PASTO_SINGOLO","I","1","75","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2006-05-18T15:21:31.000","FG","2006-05-18T15:21:31.000","FG","1","*"
"GIORNALIERO_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","24","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","25","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","44.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_AL_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","26","2010-05-31T00:00:00.000","EURO","22.26","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","27","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","29","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","29","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","30","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","31","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","31","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","32","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","33","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","33","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","34","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","35","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","35","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","36","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"GIORNALIERO","E","0","37","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"PASTO_SINGOLO","E","0","37","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2010-07-12T16:13:29.000","CED","2","*"
"AUTOCERTIFICATO","E","0","1","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","2","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","3","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","4","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","5","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","6","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","7","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"GIORNALIERO","I","1","80","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2007-05-16T11:45:51.000","FG","2007-05-16T11:45:51.000","FG","1","*"
"PASTO_SINGOLO","I","1","80","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2007-05-16T11:45:52.000","FG","2007-05-16T11:45:52.000","FG","1","*"
"AUTOCERTIFICATO","E","0","8","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","9","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","10","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","11","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","12","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","13","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","14","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","15","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","16","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","17","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","18","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","19","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","20","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","21","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","22","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","23","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","24","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","25","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","26","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","27","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","29","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","30","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","31","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","32","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","33","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","34","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","35","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","36","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","37","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","38","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
"AUTOCERTIFICATO","E","0","39","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-07-12T16:13:29.000","CED","2010-07-12T16:13:29.000","CED","1","*"
