"livello","numero","numero_dett","nome","descrizione","sequenza_esecuzione","data_esecuzione","dacr","utuv","duva","utcr","pg_ver_rec"
"4","21","10","it.cnr.contabres.db.patch.base004.patch021.D010_P010MB_new_liquidazione_cori 1.1","P010MB_new_liquidazione_cori","10","2003-02-28T17:25:38.000","2003-02-28T17:25:38.000","PATCHMAN","2003-02-28T17:25:38.000","PATCHMAN","1"
"4","21","15","it.cnr.contabres.db.patch.base004.patch021.D015_P020LF_new_tmp_report_generico 1.0","P020LF_new_tmp_report_generico","15","2003-02-28T17:25:39.000","2003-02-28T17:25:39.000","PATCHMAN","2003-02-28T17:25:39.000","PATCHMAN","1"
"4","21","20","it.cnr.contabres.db.patch.base004.patch021.D020_P025PZ_upg_importi_missione 1.0","P025PZ_upg_importi_missione","20","2003-02-28T17:25:42.000","2003-02-28T17:25:42.000","PATCHMAN","2003-02-28T17:25:42.000","PATCHMAN","1"
"4","21","25","it.cnr.contabres.db.patch.base004.patch021.D025_U000XX_HELP_LKT 1.0","U000XX_HELP_LKT","25","2003-02-28T17:25:43.000","2003-02-28T17:25:43.000","PATCHMAN","2003-02-28T17:25:43.000","PATCHMAN","1"
"4","21","30","it.cnr.contabres.db.patch.base004.patch021.D030_V000XX_viste_procedure null","V000XX_viste_procedure","30","2003-02-28T17:27:01.000","2003-02-28T17:27:01.000","PATCHMAN","2003-02-28T17:27:01.000","PATCHMAN","1"
"4","21","35","it.cnr.contabres.db.patch.base004.patch021.D035_V010XX_viste_procedure2 null","V010XX_viste_procedure2","35","2003-02-28T17:27:10.000","2003-02-28T17:27:10.000","PATCHMAN","2003-02-28T17:27:10.000","PATCHMAN","1"
"4","22","5","it.cnr.contabres.db.patch.base004.patch022.D005_P005PZ_ins_batch_log_tipo 1.0","P005PZ_ins_batch_log_tipo","5","2003-02-28T17:28:24.000","2003-02-28T17:28:24.000","PATCHMAN","2003-02-28T17:28:24.000","PATCHMAN","1"
"4","22","10","it.cnr.contabres.db.patch.base004.patch022.D010_P010MB_liquid_iva_centro 1.0","P010MB_liquid_iva_centro","10","2003-02-28T17:28:24.000","2003-02-28T17:28:24.000","PATCHMAN","2003-02-28T17:28:24.000","PATCHMAN","1"
"4","22","15","it.cnr.contabres.db.patch.base004.patch022.D015_U000XX_ALBERO_MAIN 1.0","U000XX_ALBERO_MAIN","15","2003-02-28T17:28:24.000","2003-02-28T17:28:24.000","PATCHMAN","2003-02-28T17:28:24.000","PATCHMAN","1"
"4","22","20","it.cnr.contabres.db.patch.base004.patch022.D020_V000XX_viste_procedure null","V000XX_viste_procedure","20","2003-02-28T17:29:42.000","2003-02-28T17:29:42.000","PATCHMAN","2003-02-28T17:29:42.000","PATCHMAN","1"
"4","23","5","it.cnr.contabres.db.patch.base004.patch023.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2003-03-05T18:09:30.000","2003-03-05T18:09:30.000","PATCHMAN","2003-03-05T18:09:30.000","PATCHMAN","1"
"4","24","5","it.cnr.contabres.db.patch.base004.patch024.D005_V000X_viste_procedure null","V000X_viste_procedure","5","2003-03-10T13:41:03.000","2003-03-10T13:41:03.000","PATCHMAN","2003-03-10T13:41:03.000","PATCHMAN","1"
"4","25","5","it.cnr.contabres.db.patch.base004.patch025.D005_V000X_viste_procedure null","V000X_viste_procedure","5","2003-03-17T19:22:32.000","2003-03-17T19:22:32.000","PATCHMAN","2003-03-17T19:22:32.000","PATCHMAN","1"
"4","26","5","it.cnr.contabres.db.patch.base004.patch026.D005_P000MB_fk_liquid_iva_interf 1.1","P000MB_fk_liquid_iva_interf","5","2003-03-21T17:26:30.000","2003-03-21T17:26:30.000","PATCHMAN","2003-03-21T17:26:30.000","PATCHMAN","1"
"4","26","10","it.cnr.contabres.db.patch.base004.patch026.D010_P005MB_fk_liquid_cori_interf 1.1","P005MB_fk_liquid_cori_interf","10","2003-03-21T17:26:30.000","2003-03-21T17:26:30.000","PATCHMAN","2003-03-21T17:26:30.000","PATCHMAN","1"
"4","26","15","it.cnr.contabres.db.patch.base004.patch026.D015_V000XX_viste_procedure null","V000XX_viste_procedure","15","2003-03-21T17:27:04.000","2003-03-21T17:27:04.000","PATCHMAN","2003-03-21T17:27:04.000","PATCHMAN","1"
"4","26","20","it.cnr.contabres.db.patch.base004.patch026.D020_V005XX_viste_procedure2 null","V005XX_viste_procedure2","20","2003-03-21T17:27:05.000","2003-03-21T17:27:05.000","PATCHMAN","2003-03-21T17:27:05.000","PATCHMAN","1"
"4","27","5","it.cnr.contabres.db.patch.base004.patch027.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2003-03-27T13:39:16.000","2003-03-27T13:39:16.000","PATCHMAN","2003-03-27T13:39:16.000","PATCHMAN","1"
"5","1","5","it.cnr.contabres.db.patch.base005.patch001.D005_P000PZ_indici_tab_terzo 1.1","P000PZ_indici_tab_terzo","5","2003-04-10T18:21:59.000","2003-04-10T18:21:59.000","PATCHMAN","2003-04-10T18:21:59.000","PATCHMAN","1"
"4","2","36","it.cnr.contabres.db.patch.base004.patch002.D036_U000XX_conf_cnr 1.0","U000XX_conf_cnr","36","2002-09-30T17:11:26.000","2002-09-30T17:11:26.000","PATCHMAN","2002-09-30T17:11:26.000","PATCHMAN","1"
"4","2","37","it.cnr.contabres.db.patch.base004.patch002.D037_U005XX_upg_im_quadratura_ft_passiva 1.0","U005XX_upg_im_quadratura_ft_passiva","37","2002-09-30T17:11:26.000","2002-09-30T17:11:26.000","PATCHMAN","2002-09-30T17:11:26.000","PATCHMAN","1"
"4","2","40","it.cnr.contabres.db.patch.base004.patch002.D040_V000XX_viste_procedure null","V000XX_viste_procedure","40","2002-09-30T17:13:29.000","2002-09-30T17:13:29.000","PATCHMAN","2002-09-30T17:13:29.000","PATCHMAN","1"
"4","2","45","it.cnr.contabres.db.patch.base004.patch002.D045_V010XX_viste_procedure2 null","V010XX_viste_procedure2","45","2002-09-30T17:13:51.000","2002-09-30T17:13:51.000","PATCHMAN","2002-09-30T17:13:51.000","PATCHMAN","1"
"4","2","50","it.cnr.contabres.db.patch.base004.patch002.D050_V020XX_viste_procedure3 null","V020XX_viste_procedure3","50","2002-09-30T17:13:58.000","2002-09-30T17:13:58.000","PATCHMAN","2002-09-30T17:13:58.000","PATCHMAN","1"
"4","3","5","it.cnr.contabres.db.patch.base004.patch003.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2002-10-03T11:02:23.000","2002-10-03T11:02:23.000","PATCHMAN","2002-10-03T11:02:23.000","PATCHMAN","1"
"4","4","5","it.cnr.contabres.db.patch.base004.patch004.D005_U000XX_ALBERO_MAIN 1.0","U000XX_ALBERO_MAIN","5","2002-10-31T14:32:21.000","2002-10-31T14:32:21.000","PATCHMAN","2002-10-31T14:32:21.000","PATCHMAN","1"
"4","4","10","it.cnr.contabres.db.patch.base004.patch004.D010_U010XX_REPORT_REGISTRY 1.0","U010XX_REPORT_REGISTRY","10","2002-10-31T14:32:22.000","2002-10-31T14:32:22.000","PATCHMAN","2002-10-31T14:32:22.000","PATCHMAN","1"
"4","4","15","it.cnr.contabres.db.patch.base004.patch004.D015_U015XX_TIPO_DOCUMENTO_AMM 1.0","U015XX_TIPO_DOCUMENTO_AMM","15","2002-10-31T14:32:22.000","2002-10-31T14:32:22.000","PATCHMAN","2002-10-31T14:32:22.000","PATCHMAN","1"
"4","4","20","it.cnr.contabres.db.patch.base004.patch004.D020_V000XX_viste_procedure null","V000XX_viste_procedure","20","2002-10-31T14:33:03.000","2002-10-31T14:33:03.000","PATCHMAN","2002-10-31T14:33:03.000","PATCHMAN","1"
"4","4","25","it.cnr.contabres.db.patch.base004.patch004.D025_V010XX_viste_procedure null","V010XX_viste_procedure","25","2002-10-31T14:33:09.000","2002-10-31T14:33:09.000","PATCHMAN","2002-10-31T14:33:09.000","PATCHMAN","1"
"4","5","5","it.cnr.contabres.db.patch.base004.patch005.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2002-10-31T14:36:15.000","2002-10-31T14:36:15.000","PATCHMAN","2002-10-31T14:36:15.000","PATCHMAN","1"
"4","6","5","it.cnr.contabres.db.patch.base004.patch006.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2002-11-08T16:30:32.000","2002-11-08T16:30:32.000","PATCHMAN","2002-11-08T16:30:32.000","PATCHMAN","1"
"4","7","5","it.cnr.contabres.db.patch.base004.patch007.D005_U000XX_fix_desc_bilprevcds 1.0","U000XX_fix_desc_bilprevcds","5","2002-11-08T16:31:19.000","2002-11-08T16:31:19.000","PATCHMAN","2002-11-08T16:31:19.000","PATCHMAN","1"
"4","7","10","it.cnr.contabres.db.patch.base004.patch007.D010_V000XX_viste_procedure null","V000XX_viste_procedure","10","2002-11-08T16:31:38.000","2002-11-08T16:31:38.000","PATCHMAN","2002-11-08T16:31:38.000","PATCHMAN","1"
"4","8","5","it.cnr.contabres.db.patch.base004.patch008.D005_P000MB_ottimizzazione_accessi 1.0","P000MB_ottimizzazione_accessi","5","2002-11-18T15:53:11.000","2002-11-18T15:53:11.000","PATCHMAN","2002-11-18T15:53:11.000","PATCHMAN","1"
"4","8","10","it.cnr.contabres.db.patch.base004.patch008.D010_V000XX_viste_procedure null","V000XX_viste_procedure","10","2002-11-18T15:53:14.000","2002-11-18T15:53:14.000","PATCHMAN","2002-11-18T15:53:14.000","PATCHMAN","1"
"4","8","15","it.cnr.contabres.db.patch.base004.patch008.D015_V010XX_vista null","V010XX_vista","15","2002-11-18T15:53:14.000","2002-11-18T15:53:14.000","PATCHMAN","2002-11-18T15:53:14.000","PATCHMAN","1"
"4","9","5","it.cnr.contabres.db.patch.base004.patch009.D005_P000PZ_upg_tab_bene_servizio 1.0","P000PZ_upg_tab_bene_servizio","5","2002-11-21T16:25:24.000","2002-11-21T16:25:24.000","PATCHMAN","2002-11-21T16:25:24.000","PATCHMAN","1"
"4","9","10","it.cnr.contabres.db.patch.base004.patch009.D010_P005PZ_upg_tab_tipo_sezionale 1.0","P005PZ_upg_tab_tipo_sezionale","10","2002-11-21T16:25:24.000","2002-11-21T16:25:24.000","PATCHMAN","2002-11-21T16:25:24.000","PATCHMAN","1"
"4","9","15","it.cnr.contabres.db.patch.base004.patch009.D015_P010PZ_upg_tab_fattura_passiva 1.0","P010PZ_upg_tab_fattura_passiva","15","2002-11-21T16:25:25.000","2002-11-21T16:25:25.000","PATCHMAN","2002-11-21T16:25:25.000","PATCHMAN","1"
"4","9","20","it.cnr.contabres.db.patch.base004.patch009.D020_P015MB_flusso_mensile_stipendi 1.0","P015MB_flusso_mensile_stipendi","20","2002-11-21T16:25:33.000","2002-11-21T16:25:33.000","PATCHMAN","2002-11-21T16:25:33.000","PATCHMAN","1"
"4","9","25","it.cnr.contabres.db.patch.base004.patch009.D025_P020MB_batch_procedura 1.0","P020MB_batch_procedura","25","2002-11-21T16:25:33.000","2002-11-21T16:25:33.000","PATCHMAN","2002-11-21T16:25:33.000","PATCHMAN","1"
"4","9","30","it.cnr.contabres.db.patch.base004.patch009.D030_P025MI_alter_quantita_ordine_dett 1.0","P025MI_alter_quantita_ordine_dett","30","2002-11-21T16:25:34.000","2002-11-21T16:25:34.000","PATCHMAN","2002-11-21T16:25:34.000","PATCHMAN","1"
"4","9","35","it.cnr.contabres.db.patch.base004.patch009.D035_P030PZ_upg_tab_compenso 1.0","P030PZ_upg_tab_compenso","35","2002-11-21T16:25:34.000","2002-11-21T16:25:34.000","PATCHMAN","2002-11-21T16:25:34.000","PATCHMAN","1"
"4","9","40","it.cnr.contabres.db.patch.base004.patch009.D040_P035MI_alter_accertamento 1.0","P035MI_alter_accertamento","40","2002-11-21T16:25:35.000","2002-11-21T16:25:35.000","PATCHMAN","2002-11-21T16:25:35.000","PATCHMAN","1"
"4","9","45","it.cnr.contabres.db.patch.base004.patch009.D045_P045MI_alter_etichetta_inventario 1.0","P045MI_alter_etichetta_inventario","45","2002-11-21T16:25:35.000","2002-11-21T16:25:35.000","PATCHMAN","2002-11-21T16:25:35.000","PATCHMAN","1"
"4","9","50","it.cnr.contabres.db.patch.base004.patch009.D050_P050MB_gestione_messaggi 1.0","P050MB_gestione_messaggi","50","2002-11-21T16:25:35.000","2002-11-21T16:25:35.000","PATCHMAN","2002-11-21T16:25:35.000","PATCHMAN","1"
"4","9","55","it.cnr.contabres.db.patch.base004.patch009.D055_P055MI_comment_ti_terzo 1.0","P055MI_comment_ti_terzo","55","2002-11-21T16:25:35.000","2002-11-21T16:25:35.000","PATCHMAN","2002-11-21T16:25:35.000","PATCHMAN","1"
"4","9","60","it.cnr.contabres.db.patch.base004.patch009.D060_P060MB_anagrafica 1.0","P060MB_anagrafica","60","2002-11-21T16:26:07.000","2002-11-21T16:26:07.000","PATCHMAN","2002-11-21T16:26:07.000","PATCHMAN","1"
"4","9","65","it.cnr.contabres.db.patch.base004.patch009.D065_P065MB_competenza_doc_generico 1.0","P065MB_competenza_doc_generico","65","2002-11-21T16:26:07.000","2002-11-21T16:26:07.000","PATCHMAN","2002-11-21T16:26:07.000","PATCHMAN","1"
"4","9","70","it.cnr.contabres.db.patch.base004.patch009.D070_P070MB_residui_presunti 1.0","P070MB_residui_presunti","70","2002-11-21T16:26:08.000","2002-11-21T16:26:08.000","PATCHMAN","2002-11-21T16:26:08.000","PATCHMAN","1"
"4","9","75","it.cnr.contabres.db.patch.base004.patch009.D075_P075MB_fix_comments_cluster 1.0","P075MB_fix_comments_cluster","75","2002-11-21T16:26:08.000","2002-11-21T16:26:08.000","PATCHMAN","2002-11-21T16:26:08.000","PATCHMAN","1"
"4","9","80","it.cnr.contabres.db.patch.base004.patch009.D080_U000XX_ALBERO_MAIN 1.0","U000XX_ALBERO_MAIN","80","2002-11-21T16:26:08.000","2002-11-21T16:26:08.000","PATCHMAN","2002-11-21T16:26:08.000","PATCHMAN","1"
"4","9","85","it.cnr.contabres.db.patch.base004.patch009.D085_U010XX_TIPO_DOC_AMM 1.0","U010XX_TIPO_DOC_AMM","85","2002-11-21T16:26:08.000","2002-11-21T16:26:08.000","PATCHMAN","2002-11-21T16:26:08.000","PATCHMAN","1"
"4","9","90","it.cnr.contabres.db.patch.base004.patch009.D090_U015XX_CONFIGURAZIONE_CNR 1.0","U015XX_CONFIGURAZIONE_CNR","90","2002-11-21T16:26:09.000","2002-11-21T16:26:09.000","PATCHMAN","2002-11-21T16:26:09.000","PATCHMAN","1"
"4","9","95","it.cnr.contabres.db.patch.base004.patch009.D095_V000XX_viste_procedure null","V000XX_viste_procedure","95","2002-11-21T16:29:39.000","2002-11-21T16:29:39.000","PATCHMAN","2002-11-21T16:29:39.000","PATCHMAN","1"
"4","10","5","it.cnr.contabres.db.patch.base004.patch010.D005_P000MB_indici_voce_f 1.0","P000MB_indici_voce_f","5","2002-12-19T16:42:20.000","2002-12-19T16:42:20.000","PATCHMAN","2002-12-19T16:42:20.000","PATCHMAN","1"
"4","10","10","it.cnr.contabres.db.patch.base004.patch010.D010_P010MB_movimento_coge 1.0","P010MB_movimento_coge","10","2002-12-19T16:42:32.000","2002-12-19T16:42:32.000","PATCHMAN","2002-12-19T16:42:32.000","PATCHMAN","1"
"4","10","15","it.cnr.contabres.db.patch.base004.patch010.D015_P015PZ_upg_tab_compenso 1.0","P015PZ_upg_tab_compenso","15","2002-12-19T16:42:34.000","2002-12-19T16:42:34.000","PATCHMAN","2002-12-19T16:42:34.000","PATCHMAN","1"
"4","10","20","it.cnr.contabres.db.patch.base004.patch010.D020_P020PZ_upg_tab_missione 1.0","P020PZ_upg_tab_missione","20","2002-12-19T16:42:34.000","2002-12-19T16:42:34.000","PATCHMAN","2002-12-19T16:42:34.000","PATCHMAN","1"
"4","10","25","it.cnr.contabres.db.patch.base004.patch010.D025_P030MB_upg_help_lkt 1.0","P030MB_upg_help_lkt","25","2002-12-19T16:42:47.000","2002-12-19T16:42:47.000","PATCHMAN","2002-12-19T16:42:47.000","PATCHMAN","1"
"4","10","30","it.cnr.contabres.db.patch.base004.patch010.D030_P035MB_upg_print_spooler 1.0","P035MB_upg_print_spooler","30","2002-12-19T16:42:47.000","2002-12-19T16:42:47.000","PATCHMAN","2002-12-19T16:42:47.000","PATCHMAN","1"
"4","10","35","it.cnr.contabres.db.patch.base004.patch010.D035_P040MB_sequences 1.0","P040MB_sequences","35","2002-12-19T16:42:48.000","2002-12-19T16:42:48.000","PATCHMAN","2002-12-19T16:42:48.000","PATCHMAN","1"
"4","10","40","it.cnr.contabres.db.patch.base004.patch010.D040_P045MB_nettospesainfondo 1.0","P045MB_nettospesainfondo","40","2002-12-19T16:42:49.000","2002-12-19T16:42:49.000","PATCHMAN","2002-12-19T16:42:49.000","PATCHMAN","1"
"4","10","45","it.cnr.contabres.db.patch.base004.patch010.D045_P050MB_batch_log_on_del_cascade 1.0","P050MB_batch_log_on_del_cascade","45","2002-12-19T16:42:50.000","2002-12-19T16:42:50.000","PATCHMAN","2002-12-19T16:42:50.000","PATCHMAN","1"
"4","10","50","it.cnr.contabres.db.patch.base004.patch010.D050_P055PZ_upg_tab_report_dettaglio 1.0","P055PZ_upg_tab_report_dettaglio","50","2002-12-19T16:42:52.000","2002-12-19T16:42:52.000","PATCHMAN","2002-12-19T16:42:52.000","PATCHMAN","1"
"4","10","55","it.cnr.contabres.db.patch.base004.patch010.D055_U000XX_ALBERO_MAIN 1.0","U000XX_ALBERO_MAIN","55","2002-12-19T16:42:54.000","2002-12-19T16:42:54.000","PATCHMAN","2002-12-19T16:42:54.000","PATCHMAN","1"
"4","10","60","it.cnr.contabres.db.patch.base004.patch010.D060_U005XX_CONFIGURAZIONE_CNR 1.0","U005XX_CONFIGURAZIONE_CNR","60","2002-12-19T16:42:54.000","2002-12-19T16:42:54.000","PATCHMAN","2002-12-19T16:42:54.000","PATCHMAN","1"
"4","10","65","it.cnr.contabres.db.patch.base004.patch010.D065_U010XX_etichetta_inventario 1.0","U010XX_etichetta_inventario","65","2002-12-19T16:42:54.000","2002-12-19T16:42:54.000","PATCHMAN","2002-12-19T16:42:54.000","PATCHMAN","1"
"4","10","70","it.cnr.contabres.db.patch.base004.patch010.D070_U015XX_REPORT_REGISTRY 1.0","U015XX_REPORT_REGISTRY","70","2002-12-19T16:42:54.000","2002-12-19T16:42:54.000","PATCHMAN","2002-12-19T16:42:54.000","PATCHMAN","1"
"4","10","75","it.cnr.contabres.db.patch.base004.patch010.D075_V000XX_viste_procedure null","V000XX_viste_procedure","75","2002-12-19T16:51:24.000","2002-12-19T16:51:24.000","PATCHMAN","2002-12-19T16:51:24.000","PATCHMAN","1"
"4","11","5","it.cnr.contabres.db.patch.base004.patch011.D005_P000MB_elim_pack_obsoleti null","P000MB_elim_pack_obsoleti","5","2002-12-19T16:52:13.000","2002-12-19T16:52:13.000","PATCHMAN","2002-12-19T16:52:13.000","PATCHMAN","1"
"4","11","10","it.cnr.contabres.db.patch.base004.patch011.D010_V000XX_viste_procedure null","V000XX_viste_procedure","10","2002-12-19T16:53:05.000","2002-12-19T16:53:05.000","PATCHMAN","2002-12-19T16:53:05.000","PATCHMAN","1"
"4","12","5","it.cnr.contabres.db.patch.base004.patch012.D005_P000MB_stipendi_cofi_check 1.0","P000MB_stipendi_cofi_check","5","2002-12-20T17:28:49.000","2002-12-20T17:28:49.000","PATCHMAN","2002-12-20T17:28:49.000","PATCHMAN","1"
"4","12","10","it.cnr.contabres.db.patch.base004.patch012.D010_P010MB_indici_terzo 1.0","P010MB_indici_terzo","10","2002-12-20T17:29:02.000","2002-12-20T17:29:02.000","PATCHMAN","2002-12-20T17:29:02.000","PATCHMAN","1"
"4","12","15","it.cnr.contabres.db.patch.base004.patch012.D015_P015PZ_upg_tab_report_generico 1.0","P015PZ_upg_tab_report_generico","15","2002-12-20T17:29:02.000","2002-12-20T17:29:02.000","PATCHMAN","2002-12-20T17:29:02.000","PATCHMAN","1"
"4","12","20","it.cnr.contabres.db.patch.base004.patch012.D020_U000XX_ALBERO_MAIN 1.0","U000XX_ALBERO_MAIN","20","2002-12-20T17:29:02.000","2002-12-20T17:29:02.000","PATCHMAN","2002-12-20T17:29:02.000","PATCHMAN","1"
"4","12","23","it.cnr.contabres.db.patch.base004.patch012.D023_U010XX_PRINT_PRIORITY 1.0","U010XX_PRINT_PRIORITY","23","2002-12-20T17:29:03.000","2002-12-20T17:29:03.000","PATCHMAN","2002-12-20T17:29:03.000","PATCHMAN","1"
"4","12","25","it.cnr.contabres.db.patch.base004.patch012.D025_V000XX_viste_procedure null","V000XX_viste_procedure","25","2002-12-20T17:29:31.000","2002-12-20T17:29:31.000","PATCHMAN","2002-12-20T17:29:31.000","PATCHMAN","1"
"4","12","30","it.cnr.contabres.db.patch.base004.patch012.D030_V010XX_viste_procedure2 null","V010XX_viste_procedure2","30","2002-12-20T17:29:32.000","2002-12-20T17:29:32.000","PATCHMAN","2002-12-20T17:29:32.000","PATCHMAN","1"
"4","12","35","it.cnr.contabres.db.patch.base004.patch012.D035_V015XX_viste_procedure3 null","V015XX_viste_procedure3","35","2002-12-20T17:29:32.000","2002-12-20T17:29:32.000","PATCHMAN","2002-12-20T17:29:32.000","PATCHMAN","1"
"4","13","5","it.cnr.contabres.db.patch.base004.patch013.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2002-12-24T14:03:09.000","2002-12-24T14:03:09.000","PATCHMAN","2002-12-24T14:03:09.000","PATCHMAN","1"
"4","14","5","it.cnr.contabres.db.patch.base004.patch014.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2003-01-22T17:52:03.000","2003-01-22T17:52:03.000","PATCHMAN","2003-01-22T17:52:03.000","PATCHMAN","1"
"4","14","10","it.cnr.contabres.db.patch.base004.patch014.D010_V010XX_viste_procedure2 null","V010XX_viste_procedure2","10","2003-01-22T17:52:05.000","2003-01-22T17:52:05.000","PATCHMAN","2003-01-22T17:52:05.000","PATCHMAN","1"
"4","15","5","it.cnr.contabres.db.patch.base004.patch015.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2003-01-22T17:52:56.000","2003-01-22T17:52:56.000","PATCHMAN","2003-01-22T17:52:56.000","PATCHMAN","1"
