"esercizio","cd_causale_coge","ds_causale","ti_causale_coge","centro_costo","dt_cancellazione","dacr","duva","utuv","utcr","pg_ver_rec"
"2016","CARICO_BENE_DUREVOLE","Carico di bene durevole","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","MIGRAZIONE_BENI","Migrazione beni durevoli","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","DISMISSIONE_BENE_DUREVOLE_TRASF","Dismissione di bene durevole da trasferimento","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","CARICO_BENE_DUREVOLE_TRASF","Carico di bene durevole da trasferimento","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","ANNULLAMENTO_RIGHE_DOC_ESERCIZIO_CHIUSO","Annullamento di righe di documento amministrativo di esercizio chiuso","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RATEI_QUOTA","Ratei (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RATEI_QUOTA_P2","Ratei parte 2 (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","AMMORTAMENTO","Ammortamento","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","ANNULLAMENTO_DOC_ESERCIZIO_CHIUSO","Annullamento (congelamento) di documento amministrativo di esercizio chiuso","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","CHIUSURA_CONTO_ECONOMICO","Chiusura del conto economico","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","CHIUSURA_STATO_PATRIMONIALE","Chiusura dello stato patrimoniale","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","DETERMINAZIONE_UTILE_PERDITA","Determinazione utile/perdita d'esercizio","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","DISMISSIONE_BENE_DUREVOLE","Dismissione di bene durevole","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","PERDITE_SU_CAMBI","Perdite su cambi per crediti/debiti","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RATEI","Ratei","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RATEI_P2","Ratei parte 2","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RIAPERTURA_CONTI","Riapertura dei conti","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RISCONTI","Risconti","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RISCONTI_P2","Risconti parte 2","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","LIQUID_IVA_SALDO","Liquidazione IVA saldo versato","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","CARICO_BENE_DUREVOLE","Carico di bene durevole","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","MIGRAZIONE_BENI","Migrazione beni durevoli","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","DISMISSIONE_BENE_DUREVOLE_TRASF","Dismissione di bene durevole da trasferimento","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","CARICO_BENE_DUREVOLE_TRASF","Carico di bene durevole da trasferimento","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","ANNULLAMENTO_RIGHE_DOC_ESERCIZIO_CHIUSO","Annullamento di righe di documento amministrativo di esercizio chiuso","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RATEI_QUOTA","Ratei (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2015","RATEI_QUOTA_P2","Ratei parte 2 (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2015-01-07T11:55:56.000","2015-01-07T11:55:56.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
